nr,certificate_number,registration_date,name,administrator,location,county
176,176,2006-06-21,Busteni - Plaiul Fanului - Poiana Costilei - Valea Cerbului - Cabana Varful Omu,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
177,177,2006-06-21,Busteni - Cabana Gura Diham - Cabana Poiana Izvoarelor - Pichetul Rosu - La Prepeleac - Creasta Bucsoiul Mare - Cabana Varful Omu,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
178,178,2006-06-21,Busteni - Cabana Gura Diham - Saua Baiului - Cabana Diham,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
179,179,2006-06-21,Cabana Caraiman - Monumentul Eroilor,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
180,180,2006-06-21,Cabana Babele - Varful Caraiman - Monumentul Eroilor - Spinarea Costilei - Saua Sugarilor,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
181,181,2006-06-21,Cabana Varful Omu - Cascada Obarsia Ialomitei - Hotel Pestera,Consiliul Judetean Prahova si Consiliul Judetean Dambovita,Muntii Bucegi,Prahova
182,182,2006-06-21,Cabana Varful Omu - Muntele Doamnele - Saua Strunga - Cabana Padina,Consiliul Judetean Prahova si Consiliul Judetean Dambovita,Muntii Bucegi,Prahova
183,183,2006-06-21,Saua Baiului - Varful Leuca Mica - Valea Grecului - Azuga,Consiliul Judetean Prahova,Muntii Bucegi,Prahova
184,184,2006-12-06,Arefu - Clabucet - Muntele Marginea - Florea - Varful Podeanu - Caldarea Berbecilor - Varful Negoiu,Consiliul Judetean Arges,Muntii Fagaras,Arges
185,185,2006-12-06,Cumpana - Clabucet - Muntele Marginea - Izvorul Negoiu - Varful Negoiu,Consiliul Judetean Arges,Muntii Fagaras,Arges
186,186,2006-12-06,Piscu Negru - Saua Podeanu,Consiliul Judetean Arges,Muntii Fagaras,Arges
187,187,2006-12-06,Piscu Negru - Refugiul Caltun,Consiliul Judetean Arges,Muntii Fagaras,Arges
188,188,2006-12-06,Piscu Negru - Saua Paltin,Consiliul Judetean Arges,Muntii Fagaras,Arges
189,189,2006-12-06,Gura Tunel - Refugiul Caltun,Consiliul Judetean Arges,Muntii Fagaras,Arges
190,190,2006-12-06,Cabana Capra - Lacul Capra,Consiliul Judetean Arges,Muntii Fagaras,Arges
191,191,2006-12-06,Salvamont Cota 2000 - Lacul Capra,Consiliul Judetean Arges,Muntii Fagaras,Arges
192,192,2006-12-06,Cabana Capra - Fereastra Zmeilor,Consiliul Judetean Arges,Muntii Fagaras,Arges
193,193,2006-12-06,Piscul Negru - Varful Piscul Negru - Valea Buda,Consiliul Judetean Arges,Muntii Fagaras,Arges
194,194,2006-12-06,Valea Buda - Poiana Mircea - Saua Podraru,Consiliul Judetean Arges,Muntii Fagaras,Arges
195,195,2006-12-06,Izvorul Orzanelei - Saua Orzanelei,Consiliul Judetean Arges,Muntii Fagaras,Arges
196,196,2006-12-06,Izvorul Moldoveanu - Curmatura Moldoveanu,Consiliul Judetean Arges,Muntii Fagaras,Arges
197,197,2006-12-06,Valea Valsanului - Varful Tuica - Varful Picuiata - Varful Rosu - Varful Moldoveanu,Consiliul Judetean Arges,Muntii Fagaras,Arges
198,198,2006-12-06,Curmatura Malita - Muntele Scarisoara - Varful Moldoveanu,Consiliul Judetean Arges,Muntii Fagaras,Arges
199,199,2006-12-06,Balta Pojarnei - Poiana Furfuescu,Consiliul Judetean Arges,Muntii Fagaras,Arges
200,200,2006-12-06,Gura Vailor - Valea Rea,Consiliul Judetean Arges,Muntii Fagaras,Arges
201,201,2006-12-06,Curmatura Bratilei - Curmatura Oticu - Varful Rosu,Consiliul Judetean Arges,Muntii Fagaras,Arges
202,202,2006-12-06,Traseul de Creasta - Fagaras - Conexiune Piatra Craiului,Consiliul Judetean Arges,Muntii Fagaras,Arges
203,203,2006-12-06,Podul Dambovitei - Pietricica - Creasta Sudica - Varful La Om,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
204,204,2006-12-06,Dambovicioara - Cabana Brusturet - Piscul Paduricii - Refugiul Grind,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
205,205,2006-12-06,Dambovicioara - Ciocanul - Poiana Grind - La Table,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
206,206,2006-12-06,Cabana Brusturet - Valea Seaca - Poiana Grind - La Table,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
207,207,2006-12-06,Cabana Brusturet - Cabana Pietricica - Poiana Pietricica,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
208,208,2006-12-06,Cabana Brusturet - Ciocanul,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
209,209,2006-12-06,La Table - Saua Funduri - Marele Grohotis - Tamasel - Curmatura Foii,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
210,210,2006-12-06,Valea Dambovitei - Valea lui Ivan - Tamasel - Curmatura Foii,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
211,211,2006-12-06,Valea Dambovitei - Tamas - Curmatura Foii,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
212,212,2006-12-06,Valea Dambovitei - Valea Cascoe - Curmatura Foii,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
213,213,2006-12-06,Crucea Granicerului - La Prepeleac,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
214,214,2006-12-06,Piscul cu Brazi - Marele Grohotis,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
215,215,2006-12-06,Cabana Garofita - Ceardacul Stanciului,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
216,216,2006-12-06,Cabana Garofita - Tamasel,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
217,217,2006-12-06,Varful La Om - Refugiul Grind - Curmatura Groapelor - Fundata,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
218,218,2006-12-06,Curmatura Groapelor - La Table,Consiliul Judetean Arges,Muntii Piatra Craiului,Arges
219,219,2006-12-11,Halta CFR Valea Marului - Varful Chica Pietrilor - Saua Surului - Saua Scarii - Saua Cleopatrei - Varful Negoiu - Saua Paltinu - Saua Caprei - Portita Arpasului - Varful Arpasu Mare - Fereastra Podragului,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
220,220,2006-12-11,Varful Serbota - Caldarea Pietroasa a Negoiului - Saua Cleopatrei,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
221,221,2006-12-11,Strunga Dracului - Ocolirea Varful Dracului - Strunga Doamnei - Bifurcatia de sub Strunga Doamnei,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
222,222,2006-12-11,Portita Arpasului - Caldarea Pietroasa a Arpasului - Portita Fruntii - Sub Varful Arpasu Mic,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
223,223,2006-12-11,Statia CFR Turnu Rosi - Sipotu Frasinului - Culmea Petriceaua - Dealul Plesii - Chica Pietrilor,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
224,224,2006-12-11,Sebesu de Sus (Podul Moasei) - Valea Moasei Sebesului - Cascadele Sebesului - Cabana Suru,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
225,225,2006-12-11,Statia CFR Sebesu Olt - Sebesu de Sus - Culmea Moasei - Refugiul Suru - Fruntea Moasei - Caldarea Surului - Saua Suru,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
226,226,2006-12-11,Bifurcatia de la Podul Jibrii - Valea Moasa Avrigului - Izvorul Florii - Culmea Moasei - Refugiul Suru - Fruntea Moasei - Saua Apa Cumpanita,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
227,227,2006-12-11,Statia CFR Avrig - Valea Mare a Avrigului - Cabana Poiana Neamtului - Cabana Barcaciu - Sub Varful Scara,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
228,228,2006-12-11,Cabana Barcaciu - Caldarea Vaii Mari a Avrigului - Lacul Avrig,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
229,229,2006-12-11,Cabana Negoiu - Valea Serbota - Valea Porumbacelului - Cabana Barcaciu,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
230,230,2006-12-11,Statia CFR Porumbacu de Jos - Porumbacu de Sus - Valea Mare a Porumbacului - Cabana Negoiu - Caldarea Saratii - Saua Cleopatrei,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
231,231,2006-12-11,Cabana Negoiu - Valea Serbota - Caldarea Puha - Saua Puha - Saua Scara,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
232,232,2006-12-11,Cabana Negoiu - Muchia Serbota - Varful Serbota,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
233,233,2006-12-11,Piatra Pranzului - Strunga Ciobanului - Bifurcatia de sub strungi din Caldarea Laita,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
234,234,2006-12-11,Balea Cascada - Muchia Balii - Valea Doamnei - Saua Balii - Balea Lac,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
235,235,2006-12-11,Cartisoara - Balea Cascada - Valea Balii - Lacul Balea - Saua Caprei - Varful Vanatoarea lui Buteanu,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
236,236,2006-12-11,Balea Cascada - Izvorul Dracului - Muchia Buteanu - Varful Netedu - Caldarea Vaiuga - Lacul Balea - Saua Paltinu,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
237,237,2006-12-11,Bifurcatia din Saua Vaiuga - Bifurcatia din Caldarea Vaiuga,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
238,238,2006-12-11,Portita Arpasului - Caldarea Arpasului - Muchia Podragel - Lacul Podragel - Cabana Podragu,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
239,239,2006-12-11,Bifurcatia Valea Arpasului - Valea Podragel - Lacul Podragel,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
240,240,2006-12-11,Statia CFR Ucea - Victoria - Valea Arpasului - Valea Podragului - Cabana Turnuri - Cabana Podragu - Fereastra Podragului,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
241,241,2006-12-11,Victoria - Poiana Boldanu - Muchia Tarata - Lacul Podragu - Cabana Podragu,Consiliul Judetean Sibiu,Muntii Fagaras,Sibiu
242,242,2006-12-11,Cisnadie - Varful Magura - Varful Ghiham - Poiana Tomnatec - Gradina Oncesti - Cantonul Silvic Muncel - Saua Batrana - Varful Rozdesti - Saua Serbanei - Varful Niculesti - Saua Canaia - Varful Cindrel - Varful Frumoasa - Varful Serbota Mare - Varful Oasa Mare - Cabana Oasa,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
243,243,2006-12-11,Rasinari - Saua Apa Cumpanita,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
244,244,2006-12-11,Jina - Dealul Captanul Mic - Dealul Guga Mica - La Pripoane - Cantonul Silvic Dusi - Poiana Rudarilor - Varful Foltea - Varful Frumoasa - Varful Cindrel,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
245,245,2006-12-11,Halta CFR Sibiel - Fantanele - Cabana Fantanele - La Pripoane,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
246,246,2006-12-11,Sibiel - Valea Cetatii - Varful Cetatea (La zid) - Cabana Fantanele,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
247,247,2006-12-11,Sibiel - Valea Cetatii - Dealul Cetatii - Cabana Fantanele,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
248,248,2006-12-11,Sibiel - Valea Sibiel - La Manastire - Valea Sibielas - Cabana Fantanele,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
249,249,2006-12-11,Cabana Fantanele - Dealul Runcuri - La Pisc - Cheile Cibinului - Calea Studentilor - Paltinis,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
250,250,2006-12-11,Cabana Fantanele - Piscul Vulturului - Raul Mic - Cantonul Silvic Stramba - Magura - Raul Mare - Cantonul Silvic Niculesti - Valea Niculesti - Saua Serbanei,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
251,251,2006-12-11,Paltinis - Poiana Gaujoara - Cantonul Silvic Muncel - Gradina Oncesti - Statia Telescaun - Statiunea Paltinis,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
252,252,2006-12-11,Paltinis - Poiana Gaujoara - Saua Batrana,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
253,253,2006-12-11,Statiunea Paltinis - Cantonul Silvic Muncel - Poiana Batrana - La Pahar - Baraj Gatu Berbecului,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
254,254,2006-12-11,Santa - Poiana Lupilor - Varful Oncesti - Statie Telescaun Paltinis,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
255,255,2006-12-11,"Saua Serbanei - Refugiul Canaia - Sub Varful Cindrel, Amonte de Saua Steflesti",Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
256,256,2006-12-11,Cantonul Silvic Niculesti - Cabana Z - Raul Mare - Saua Canaia - Valea Sadului (Cantonul Silvic Serbanei),Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
257,257,2006-12-11,Varful Cindrel - Bifurcatie spre Refugiul Canaia - Saua Steflesti,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
258,258,2006-12-11,Cisnadie - Varful Magura - Poiana Carbunari - Valea Sadului,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
259,259,2006-12-11,Cisnadioara - Varful Magura - Poiana Trandafirilor (Rosengarden) - Prislop - Rasinari,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
260,260,2006-12-11,Cisnadioara - Valea Argintului - Poiana Trandafirilor (Rosengarden),Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
261,261,2006-12-11,Ciupari (Rau Sadului) - Saua Tarnova - Poiana Trandafirilor (Rosengarden) - Coada Lacului Sadului II,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
262,262,2006-12-11,Valea Tocile - Poiana Marului - Varful Magura,Consiliul Judetean Sibiu,Muntii Cindrel,Sibiu
263,263,2006-12-11,Varful Mare - Varful Sterpu - Varful Voineagul - Catanesti - Saua Buceciu - Varful Negovanu Mare - Sub Varful Balindru - Varful Steflesti - Piatra Alba - Saua Tartarau,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
264,264,2006-12-11,Talmacel - Muchia Stefanita - Sub Varful Plesita - Sub Varful Muma - La Cruce - Cabana Prejba - Varful Bran - Izvorul Cerbului - Saua Buceciu,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
265,265,2006-12-11,Valea Sadului (Masa Verde) - Valea Juvartel - Poiana Muma - La Cruce - Cabana Prejba,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
266,266,2006-12-11,Cabana Valea Sadului - Muchia Varetelor - Varful Prejba - Cabana Prejba,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
267,267,2006-12-11,Valea Sadului (Cantonul Silvic Rozdesti) - Casele Negovanu - Varful Negovanu Mare,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
268,268,2006-12-11,Saua Steflesti - Saua dintre Varful Cristesti si Varful Piatra Alba,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
269,269,2006-12-11,Lazaret - Valea Lotrioara - Paraul Cailor - Poiana Iaru - Cabana Prejba,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
270,270,2006-12-11,Lazaret - Lotrioara - Cantonul Silvic Garcu - Valea Sterpului - Varful Sterpului,Consiliul Judetean Sibiu,Muntii Lotrului,Sibiu
271,271,2006-12-11,Campulung Moldovenesc - Cabana Rarau,Consiliul Judetean Suceava,Muntii Rarau,Suceava
272,272,2006-12-11,Campulung Moldovenesc - Varful Bodea - Poiana Sihastriei,Consiliul Judetean Suceava,Muntii Rarau,Suceava
273,273,2006-12-11,Campulung Moldovenesc - Paraul Mesteacan - Munceii Raraului - Cabana Rarau,Consiliul Judetean Suceava,Muntii Rarau,Suceava
274,274,2006-12-11,Campulung Moldovenesc - Izvorul Alb - Valea Limpedea - Saua Ciobanilor,Consiliul Judetean Suceava,Muntii Rarau,Suceava
275,275,2006-12-11,Campulung Moldovenesc - Paraul Valea Caselor - Paraul Moara Dracului - Saua Ciobanilor,Consiliul Judetean Suceava,Muntii Rarau,Suceava
276,276,2006-12-11,Satul Slatioara - Codrul Secular Slatioara - Varful Todirescu,Consiliul Judetean Suceava,Muntii Rarau,Suceava
277,278,2006-12-11,Pojorita - Valea Izvorul Giumalau - Saua Colbului,Consiliul Judetean Suceava,Muntii Rarau,Suceava
278,279,2006-12-11,Satul Valea Putnei - Poiana Sapele - Varful Alunu - Varful Giumalau - Cabana Zugreni,Consiliul Judetean Suceava,Muntii Giumalau,Suceava
279,280,2006-12-11,Curmatura Prislop - Poiana Todirescu - Popii Raraului - Cabana Rarau - Varful Giumalau - Poiana Ticseni - Cabana Mestecanis,Consiliul Judetean Suceava,Muntii Giumalau,Suceava
280,281,2006-12-11,Cabana Giumalau - Polita Caprelor,Consiliul Judetean Suceava,Muntii Giumalau,Suceava
281,282,2006-12-11,Chiril - Cabana Rarau,Consiliul Judetean Suceava,Muntii Rarau,Suceava
282,283,2006-12-11,Vatra Dornei - Obcina Mare - Obcina Mica - Poiana Ticseni,Consiliul Judetean Suceava,Muntii Giumalau,Suceava
283,284,2006-12-11,"Traseul Circuit Rezervatia ""Pietrele Doamnei"" - Muntii Rarau",Consiliul Judetean Suceava,Muntii Rarau,Suceava
284,285,2007-03-13,Vatra Dornei - Dealul Drancani - Obcina Mica - Poiana Ciungi - Cabana Giumalau - Varful Giumalau,Consiliul Local al Orasului Vatra Dornei,Muntii Giumalau,Suceava
285,286,2007-03-13,Vatra Dornei - Varful Barnabel - Obcina Mica - Poiana Fierului - Pasul Mestecanis,Consiliul Local al Orasului Vatra Dornei,Muntii Giumalau,Suceava
286,289,2007-03-13,Zugreni - Paraul Colbu - Piciorul Tepuselor - Cabana Giumalau - Varful Giumalau,Consiliul Local al Orasului Vatra Dornei,Muntii Giumalau,Suceava
287,294,2007-03-13,Dorna Candreni - Sesu Muntelui - Paraul Haju,Consiliul Local al Orasului Vatra Dornei,Muntii Suhard,Suceava
288,296,2007-03-13,Vatra Dornei - Poiana Spanzului - Poiana Snopului - Poiana Apa Rece - Comuna Sarul Dornei,Consiliul Local al Orasului Vatra Dornei,Muntii Calimani,Suceava
289,352,2008-04-15,Stana de Vale - Varful Cucurbata Mare (Bihorul),Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
290,353,2008-04-15,Pietroasa - Saua Bohodei - Valea Aleului,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
291,354,2008-04-15,Satul de Vacanta Boga - Saua Bohodei,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
292,355,2008-04-15,"Camping ""La Grajduri"" - Casa de Piatra",Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
293,356,2008-04-15,Pietroasa - Arieseni,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
294,357,2008-04-15,Saua Vartop - Stei,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
295,358,2008-04-15,Campani - DN 75 km 25 +100,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
296,359,2008-04-15,Circuitul Pesterii Ursilor,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
297,360,2008-04-15,Cabana Vladeasa - Garda de Sus,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
298,361,2008-04-15,Piatra Graitoare - Camping Runcu Ars (Ponor),Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
299,362,2008-04-15,Circuitul Izvoarelor Somesului Cald,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
300,363,2008-04-15,Cantonul Forestier Padis - Cabana Varasoaia,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
301,364,2008-04-15,Circuit Magura Vanata,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
302,365,2008-04-15,Sat Pietroasa - Cabana Padis,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
303,366,2008-04-15,Circuitul Gropii de la Barsa,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
304,367,2008-04-15,Circuitul Cetatilor Ponorului,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
305,368,2008-04-15,Circuitul Galbenei,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
306,369,2008-04-15,Cabana Padis - Poiana Caput,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
307,370,2008-04-15,Cabana Padis - Avenul Negru - Avenul Acoperit - Avenul Pionierilor,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
308,371,2008-04-15,Cabana Padis - Ghetarul Scarisoara,Consiliul Judetean Bihor,Muntii Bihor si Muntii Vladeasa,Bihor
309,372,2008-06-30,Cantonul Silvic Mate Pal - Varful Lacauti,Consiliul Judetean Covasna,Muntii Bretcului,Covasna
310,373,2008-06-30,Olyves - Varful Lacauti,Consiliul Judetean Covasna,Muntii Bretcului,Covasna
311,374,2008-06-30,Comandau - Creasta Muntii Bretcului,Consiliul Judetean Covasna,Muntii Bretcului,Covasna
312,375,2008-06-30,Creasta Muntii Bretcului,Consiliul Judetean Covasna,Muntii Bretcului,Covasna
313,376,2008-06-30,Zabala - Varful Lacauti,Consiliul Judetean Covasna,Muntii Bretcului,Covasna
314,377,2008-06-30,Ghelinta - Varful Corobert,Consiliul Judetean Covasna,Muntii Bretcului,Covasna
315,378,2008-06-30,Creasta Muntii Baraolt (Piatra Vecel - Hatod),Consiliul Judetean Covasna,Muntii Baraolt,Covasna
316,379,2009-05-18,Dambul Pietros - Watzmann - Dealul Maiod - Varful Terebici,Consiliul Judetean Mures,Muntii Gurghiu,Mures
317,380,2009-05-18,Platoul Cornesti - Drumul Sasului - Dealul Nou - Sangeorgiu de Mures,Consiliul Judetean Mures,Muntii Gurghiu,Mures
318,381,2009-05-18,Cartier Tudor - Platoul Cornesti,Consiliul Judetean Mures,Muntii Gurghiu,Mures
319,382,2009-05-18,Fabrica Masini Calcul - Gradina Zoo - Universitatea de Medicina,Consiliul Judetean Mures,Muntii Gurghiu,Mures
320,383,2009-05-18,Drumul Sasului - Poligon Vanatoresc - Sub Ciere - Pepiniera Livezenie,Consiliul Judetean Mures,Muntii Gurghiu,Mures
321,384,2009-05-18,Dealul Nou - Varful Terebici - Poienita,Consiliul Judetean Mures,Muntii Gurghiu,Mures
322,385,2009-05-18,Glajarie - Valea Casna - Poiana Iad,Consiliul Judetean Mures,Muntii Gurghiu,Mures
323,386,2009-05-18,Stanceni - Valea Gudea Mica - Varful Fancel,Consiliul Judetean Mures,Muntii Gurghiu,Mures
324,387,2009-05-18,Poiana Schwartz - Varful Lespez - Poiana Zespel,Consiliul Judetean Mures,Muntii Gurghiu,Mures
325,388,2009-05-18,Neagra - Paraul Schwartz - Poiana Cadareni - Neagra,Consiliul Judetean Mures,Muntii Gurghiu,Mures
326,389,2009-05-18,Neagra - Creasta Suhacani - Poiana Cadareni - Creasta 7 Poieni - Neagra,Consiliul Judetean Mures,Muntii Gurghiu,Mures
327,390,2009-05-18,Salard - Valea Salard - Valea Salea - Culmea Fancel,Consiliul Judetean Mures,Muntii Gurghiu,Mures
328,391,2009-05-18,Salard - Creasta Hedan - Poiana Belciu - Poiana Ion,Consiliul Judetean Mures,Muntii Gurghiu,Mures
329,392,2009-05-18,Gura Vaii Sestina - Valea Sestina - Poiana Moita,Consiliul Judetean Mures,Muntii Gurghiu,Mures
330,393,2009-05-18,Gura Vaii Tiba Mare - Valea Tiba Mare - Varful Salasel,Consiliul Judetean Mures,Muntii Gurghiu,Mures
331,394,2009-05-18,Androneasa - Valea Tomoroaga - Poiana Barta - Varful Salasel,Consiliul Judetean Mures,Muntii Gurghiu,Mures
332,395,2009-05-18,Rastolita - Varful Sistes - Valea Iod - Valea Rusu - Poiana Rusu,Consiliul Judetean Mures,Muntii Gurghiu,Mures
333,396,2009-05-18,Campu Cetatii - Dealul Vardomb - Campu Cetatii,Consiliul Judetean Mures,Muntii Gurghiu,Mures
334,397,2009-05-18,Rastolita - Valea Iod - Poiana Iod,Consiliul Judetean Mures,Muntii Gurghiu,Mures
335,398,2009-05-18,Campu Cetatii - Culmea Ciorolab - Cresova,Consiliul Judetean Mures,Muntii Gurghiu,Mures
336,399,2009-05-18,Campu Cetatii - Culmea Tampa - Eremitu,Consiliul Judetean Mures,Muntii Gurghiu,Mures
337,400,2009-05-18,Campu Cetatii - Valea Nirajul Mic - Stanca Mesei - Varful Saca Mare,Consiliul Judetean Mures,Muntii Gurghiu,Mures
338,401,2009-05-18,Sacadat - Valea Isnica - Varful Becheci,Consiliul Judetean Mures,Muntii Gurghiu,Mures
339,402,2009-05-18,Sasveres - Padurea Mare - Piatra Siclodului,Consiliul Judetean Mures,Muntii Gurghiu,Mures
340,403,2009-05-18,Sovata - Valea Sebes - Varful Saca Mare,Consiliul Judetean Mures,Muntii Gurghiu,Mures
341,404,2009-05-18,Sovata - Creasta Ciresu - Varful Saca Mare - Valea Isopului,Consiliul Judetean Mures,Muntii Gurghiu,Mures
342,405,2009-05-18,Eremitu - Varful Becheci - Culmea Restod - Sovata,Consiliul Judetean Mures,Muntii Gurghiu,Mures
343,406,2009-05-18,Tihu Rastolitei - Saua Tihului,Consiliul Judetean Mures,Muntii Calimani,Mures
344,407,2009-05-18,Valea Secu - Poiana Lunga - Taul Zanelor,Consiliul Judetean Mures,Muntii Calimani,Mures
345,408,2009-05-18,Rastolita - Valea Visa - Poiana Stangii,Consiliul Judetean Mures,Muntii Calimani,Mures
346,409,2009-05-18,Galaoaia - Poiana Stangii - Zapodea cu Podul - Valea Bistra,Consiliul Judetean Mures,Muntii Calimani,Mures
347,410,2009-05-18,Bistra Muresului - Varful Scaunul Domnului,Consiliul Judetean Mures,Muntii Calimani,Mures
348,411,2009-05-18,Stanceni - Valea Zebrac - Poiana Zebrac,Consiliul Judetean Mures,Muntii Calimani,Mures
349,412,2009-05-18,Valea Ilisoara Mare - Valea Cucumbertul - Saua Nicovala,Consiliul Judetean Mures,Muntii Calimani,Mures
350,413,2009-05-18,Tihul Ilvei - Varful Tihu,Consiliul Judetean Mures,Muntii Calimani,Mures
351,414,2009-05-18,Lunca Bradului - Valea Ilva Mare - Saua Negoiu,Consiliul Judetean Mures,Muntii Calimani,Mures
352,415,2009-05-18,Salard - Poiana Obcinelor - Valea Fantanel - Lunca Bradului,Consiliul Judetean Mures,Muntii Calimani,Mures
353,416,2009-05-18,Salard - La Saracin,Consiliul Judetean Mures,Muntii Calimani,Mures
354,417,2009-05-18,Valea Bistra - Zapodea cu Cale - Zapodea Ursului,Consiliul Judetean Mures,Muntii Calimani,Mures
355,418,2009-05-18,Gura Cofului - Valea Cofului - Poiana Cofului,Consiliul Judetean Mures,Muntii Calimani,Mures
356,419,2009-05-18,Bistra Muresului - Valea Bistra - Poiana Cofu,Consiliul Judetean Mures,Muntii Calimani,Mures
357,420,2009-05-18,Valea Rusca - Varful Tihu,Consiliul Judetean Mures,Muntii Calimani,Mures
358,421,2009-05-26,Furnalul Bodvaj - Creasta Muntii Harghitei,Consiliul Judetean Covasna,Muntii Harghitei,Covasna
359,422,2009-06-01,Manastirea Bistrita - Cheile Bistritei - Curmatura Rodeanu,Consiliul Judetean Valcea,Muntii Capatanii,Valcea
